Store,Theme,final_theme_score
서강광흥창역,가성비,9.01
합정,분위기,1.87
합정,공간,3.31
합정,서비스,4.56
합정,청결도,8.29
합정,집중도,8.3
합정,가성비,4.33
서교동사거리,분위기,1.91
서교동사거리,공간,2.48
서교동사거리,서비스,4.61
서교동사거리,청결도,8.09
서교동사거리,집중도,8.21
서교동사거리,가성비,5.04
상암사보이시티,분위기,1.89
상암사보이시티,공간,3.21
상암사보이시티,서비스,4.48
상암사보이시티,청결도,7.6
상암사보이시티,집중도,7.54
상암사보이시티,가성비,4.02
신촌오거리,분위기,1.63
신촌오거리,공간,3.14
신촌오거리,서비스,4.65
신촌오거리,청결도,8.21
신촌오거리,집중도,8.36
신촌오거리,가성비,5.69
상암디지털큐브,분위기,1.98
상암디지털큐브,공간,3.03
상암디지털큐브,서비스,4.46
상암디지털큐브,청결도,7.11
상암디지털큐브,집중도,7.52
상암디지털큐브,가성비,2.8
상수역,분위기,1.95
상수역,공간,3.56
상수역,서비스,4.87
상수역,청결도,7.31
상수역,집중도,8.0
상수역,가성비,6.79
공덕오거리,분위기,2.31
공덕오거리,공간,3.88
공덕오거리,서비스,4.83
공덕오거리,청결도,8.89
공덕오거리,집중도,9.05
공덕오거리,가성비,6.25
서강대,분위기,3.27
서강대,공간,5.82
서강대,서비스,7.36
서강대,청결도,13.34
서강대,집중도,12.68
서강대,가성비,7.03
상암MBC,분위기,1.94
상암MBC,공간,3.45
상암MBC,서비스,5.38
상암MBC,청결도,8.59
상암MBC,집중도,9.1
상암MBC,가성비,4.85
홍대역,분위기,1.27
홍대역,공간,3.16
홍대역,서비스,3.94
홍대역,청결도,7.2
홍대역,집중도,7.8
홍대역,가성비,5.22
동교,분위기,2.15
동교,공간,3.22
동교,서비스,4.73
동교,청결도,7.48
동교,집중도,7.74
동교,가성비,6.1
애오개역,분위기,3.35
애오개역,공간,5.8
애오개역,서비스,5.64
애오개역,청결도,10.47
애오개역,집중도,10.72
애오개역,가성비,8.09
상암DMC,분위기,2.91
상암DMC,공간,4.73
상암DMC,서비스,5.1
상암DMC,청결도,8.64
상암DMC,집중도,9.14
상암DMC,가성비,4.28
마포일진빌딩,분위기,1.65
마포일진빌딩,공간,2.96
마포일진빌딩,서비스,4.38
마포일진빌딩,청결도,7.65
마포일진빌딩,집중도,7.93
마포일진빌딩,가성비,3.68
마포아크로,분위기,3.38
마포아크로,공간,5.7
마포아크로,서비스,5.08
마포아크로,청결도,9.89
마포아크로,집중도,10.4
마포아크로,가성비,4.59
홍대삼거리,분위기,2.04
홍대삼거리,공간,4.43
홍대삼거리,서비스,5.46
홍대삼거리,청결도,8.79
홍대삼거리,집중도,9.49
홍대삼거리,가성비,6.3
망원역,분위기,1.36
망원역,공간,2.39
망원역,서비스,3.69
망원역,청결도,5.79
망원역,집중도,6.22
망원역,가성비,4.78
마포이마트,분위기,4.03
마포이마트,공간,7.88
마포이마트,서비스,5.67
마포이마트,청결도,11.48
마포이마트,집중도,12.1
마포이마트,가성비,1.77
합정메세나몰,분위기,1.97
합정메세나몰,공간,4.28
합정메세나몰,서비스,4.78
합정메세나몰,청결도,9.25
합정메세나몰,집중도,9.37
합정메세나몰,가성비,3.23
아현역대로,분위기,5.44
아현역대로,공간,6.5
아현역대로,서비스,8.07
아현역대로,청결도,13.16
아현역대로,집중도,13.7
아현역대로,가성비,17.23
디지털미디어시티역,분위기,2.07
디지털미디어시티역,공간,2.11
디지털미디어시티역,서비스,5.05
디지털미디어시티역,청결도,8.25
디지털미디어시티역,집중도,8.58
디지털미디어시티역,가성비,4.73
홍대역8번출구,분위기,1.48
홍대역8번출구,공간,3.05
홍대역8번출구,서비스,4.13
홍대역8번출구,청결도,7.51
홍대역8번출구,집중도,7.72
홍대역8번출구,가성비,5.46
합정푸르지오,분위기,5.84
합정푸르지오,공간,9.31
합정푸르지오,서비스,8.99
합정푸르지오,청결도,15.24
합정푸르지오,집중도,16.09
합정푸르지오,가성비,7.86
홍대동교,분위기,2.65
홍대동교,공간,3.56
홍대동교,서비스,5.77
홍대동교,청결도,11.27
홍대동교,집중도,11.92
홍대동교,가성비,10.02
망원한강공원,분위기,-0.46
망원한강공원,공간,0.92
망원한강공원,서비스,4.11
망원한강공원,청결도,6.47
망원한강공원,집중도,7.0
망원한강공원,가성비,0.94
마포구청역,분위기,18.9
마포구청역,공간,35.07
마포구청역,서비스,22.69
마포구청역,청결도,57.85
마포구청역,집중도,49.26
마포구청역,가성비,34.13
가재울뉴타운,분위기,1.96
가재울뉴타운,공간,3.61
가재울뉴타운,서비스,4.67
가재울뉴타운,청결도,8.49
가재울뉴타운,집중도,8.76
가재울뉴타운,가성비,5.32
남가좌사거리,분위기,1.9
남가좌사거리,공간,2.82
남가좌사거리,서비스,4.49
남가좌사거리,청결도,7.1
남가좌사거리,집중도,7.1
남가좌사거리,가성비,3.25
신촌역,분위기,2.48
신촌역,공간,4.17
신촌역,서비스,5.18
신촌역,청결도,8.73
신촌역,집중도,9.21
신촌역,가성비,6.35
아현역,분위기,2.84
아현역,공간,5.57
아현역,서비스,5.32
아현역,청결도,10.41
아현역,집중도,10.73
아현역,가성비,2.62
홍제역,분위기,1.02
홍제역,공간,2.99
홍제역,서비스,3.6
홍제역,청결도,5.81
홍제역,집중도,6.28
홍제역,가성비,4.79
연세백양로,분위기,2.56
연세백양로,공간,4.84
연세백양로,서비스,5.84
연세백양로,청결도,9.14
연세백양로,집중도,10.19
연세백양로,가성비,3.63
연희DT,분위기,2.51
연희DT,공간,3.33
연희DT,서비스,4.85
연희DT,청결도,7.93
연희DT,집중도,8.65
연희DT,가성비,1.93
경기대,분위기,4.1
경기대,공간,6.69
경기대,서비스,6.09
경기대,청결도,11.88
경기대,집중도,12.61
경기대,가성비,7.79
신촌,분위기,2.16
신촌,공간,3.54
신촌,서비스,4.48
신촌,청결도,8.26
신촌,집중도,8.47
신촌,가성비,6.22
이대ECC,분위기,2.44
이대ECC,공간,3.66
이대ECC,서비스,5.47
이대ECC,청결도,9.28
이대ECC,집중도,9.3
이대ECC,가성비,4.44
연대,분위기,2.66
연대,공간,4.78
연대,서비스,5.64
연대,청결도,9.54
연대,집중도,10.02
연대,가성비,6.27
충정로역,분위기,2.69
충정로역,공간,3.51
충정로역,서비스,5.47
충정로역,청결도,8.87
충정로역,집중도,10.04
충정로역,가성비,7.47
신촌명물거리,분위기,2.27
신촌명물거리,공간,3.8
신촌명물거리,서비스,5.4
신촌명물거리,청결도,8.73
신촌명물거리,집중도,9.26
신촌명물거리,가성비,7.65
현대신촌,분위기,3.32
현대신촌,공간,6.42
현대신촌,서비스,5.16
현대신촌,청결도,9.36
현대신촌,집중도,10.92
현대신촌,가성비,1.83
연희동,분위기,2.36
연희동,공간,3.99
연희동,서비스,5.18
연희동,청결도,8.13
연희동,집중도,8.78
연희동,가성비,4.06
방배로,분위기,2.34
방배로,공간,3.84
방배로,서비스,6.38
방배로,청결도,9.49
방배로,집중도,10.0
방배로,가성비,5.95
강남교보타워R,분위기,1.87
강남교보타워R,공간,1.98
강남교보타워R,서비스,4.41
강남교보타워R,청결도,7.56
강남교보타워R,집중도,7.88
강남교보타워R,가성비,5.0
센트럴F1,분위기,1.33
센트럴F1,공간,3.22
센트럴F1,서비스,3.75
센트럴F1,청결도,7.09
센트럴F1,집중도,7.42
센트럴F1,가성비,3.29
서초역이화빌딩,분위기,3.62
서초역이화빌딩,공간,5.41
서초역이화빌딩,서비스,5.7
서초역이화빌딩,청결도,9.56
서초역이화빌딩,집중도,10.11
서초역이화빌딩,가성비,7.23
서초구청,분위기,1.84
서초구청,공간,3.53
서초구청,서비스,4.68
서초구청,청결도,7.82
서초구청,집중도,8.44
서초구청,가성비,6.39
서초우성사거리,분위기,1.48
서초우성사거리,공간,2.69
서초우성사거리,서비스,4.33
서초우성사거리,청결도,7.19
서초우성사거리,집중도,7.39
서초우성사거리,가성비,4.96
이수역사거리,분위기,1.35
이수역사거리,공간,3.07
이수역사거리,서비스,4.34
이수역사거리,청결도,7.73
이수역사거리,집중도,7.87
이수역사거리,가성비,4.98
강남대로신사,분위기,2.57
강남대로신사,공간,4.67
강남대로신사,서비스,5.51
강남대로신사,청결도,9.35
강남대로신사,집중도,9.94
강남대로신사,가성비,6.96
서울고속터미널,분위기,0.97
서울고속터미널,공간,2.96
서울고속터미널,서비스,3.75
서울고속터미널,청결도,6.75
서울고속터미널,집중도,7.03
서울고속터미널,가성비,3.52
방배,분위기,2.53
방배,공간,4.08
방배,서비스,5.82
방배,청결도,9.54
방배,집중도,9.91
방배,가성비,5.72
방배카페거리,분위기,2.56
방배카페거리,공간,4.0
방배카페거리,서비스,5.3
방배카페거리,청결도,8.35
방배카페거리,집중도,9.02
방배카페거리,가성비,7.22
서초법원,분위기,2.48
서초법원,공간,4.69
서초법원,서비스,5.21
서초법원,청결도,9.41
서초법원,집중도,10.0
서초법원,가성비,7.89
청계산입구역,분위기,2.12
청계산입구역,공간,4.68
청계산입구역,서비스,5.66
청계산입구역,청결도,9.89
청계산입구역,집중도,10.12
청계산입구역,가성비,4.11
사당로데오,분위기,1.35
사당로데오,공간,3.4
사당로데오,서비스,4.17
사당로데오,청결도,7.66
사당로데오,집중도,8.44
사당로데오,가성비,4.78
파미에파크R,분위기,0.06
파미에파크R,공간,0.08
파미에파크R,서비스,3.72
파미에파크R,청결도,6.88
파미에파크R,집중도,6.95
파미에파크R,가성비,3.86
양재역,분위기,1.58
양재역,공간,2.65
양재역,서비스,4.03
양재역,청결도,7.1
양재역,집중도,7.23
양재역,가성비,5.12
논현역,분위기,3.2
논현역,공간,4.22
논현역,서비스,5.97
논현역,청결도,10.09
논현역,집중도,10.15
논현역,가성비,8.03
이수역,분위기,1.58
이수역,공간,2.56
이수역,서비스,4.3
이수역,청결도,7.33
이수역,집중도,7.82
이수역,가성비,6.38
내방역,분위기,2.45
내방역,공간,4.96
내방역,서비스,5.21
내방역,청결도,10.2
내방역,집중도,10.29
내방역,가성비,7.18
서초파라곤,분위기,3.49
서초파라곤,공간,6.01
서초파라곤,서비스,6.26
서초파라곤,청결도,10.79
서초파라곤,집중도,10.33
서초파라곤,가성비,8.87
서울아트센터,분위기,1.83
서울아트센터,공간,3.43
서울아트센터,서비스,5.25
서울아트센터,청결도,8.5
서울아트센터,집중도,9.6
서울아트센터,가성비,6.68
서초중앙로,분위기,2.56
서초중앙로,공간,4.62
서초중앙로,서비스,5.85
서초중앙로,청결도,10.81
서초중앙로,집중도,11.11
서초중앙로,가성비,7.82
센트럴시티,분위기,0.62
센트럴시티,공간,2.5
센트럴시티,서비스,3.61
센트럴시티,청결도,6.64
센트럴시티,집중도,6.79
센트럴시티,가성비,3.37
강남삼성타운,분위기,2.07
강남삼성타운,공간,3.87
강남삼성타운,서비스,4.94
강남삼성타운,청결도,8.89
강남삼성타운,집중도,9.63
강남삼성타운,가성비,5.47
방배역,분위기,2.68
방배역,공간,4.93
방배역,서비스,5.67
방배역,청결도,9.7
방배역,집중도,10.11
방배역,가성비,7.02
반포역,분위기,5.31
반포역,공간,7.35
반포역,서비스,8.89
반포역,청결도,16.59
반포역,집중도,16.84
반포역,가성비,3.57
남부터미널,분위기,2.71
남부터미널,공간,4.92
남부터미널,서비스,4.61
남부터미널,청결도,8.5
남부터미널,집중도,9.13
남부터미널,가성비,4.23
뉴코아강남,분위기,1.75
뉴코아강남,공간,5.45
뉴코아강남,서비스,5.19
뉴코아강남,청결도,9.75
뉴코아강남,집중도,10.97
뉴코아강남,가성비,1.56
강남서초초교,분위기,1.68
강남서초초교,공간,3.17
강남서초초교,서비스,4.46
강남서초초교,청결도,8.68
강남서초초교,집중도,8.58
강남서초초교,가성비,5.37
교대,분위기,4.86
교대,공간,9.58
교대,서비스,5.88
교대,청결도,12.95
교대,집중도,13.75
교대,가성비,8.03
하이브랜드,분위기,3.7
하이브랜드,공간,6.27
하이브랜드,서비스,5.1
하이브랜드,청결도,10.4
하이브랜드,집중도,11.01
하이브랜드,가성비,3.23
신논현역,분위기,2.45
신논현역,공간,4.25
신논현역,서비스,5.21
신논현역,청결도,9.22
신논현역,집중도,8.94
신논현역,가성비,7.24
영동2교,분위기,2.16
영동2교,공간,4.53
영동2교,서비스,4.73
영동2교,청결도,8.63
영동2교,집중도,9.41
영동2교,가성비,6.24
남부터미널역5번출구,분위기,1.98
남부터미널역5번출구,공간,3.69
남부터미널역5번출구,서비스,4.59
남부터미널역5번출구,청결도,7.8
남부터미널역5번출구,집중도,8.18
남부터미널역5번출구,가성비,6.16
서래마을입구,분위기,3.81
서래마을입구,공간,7.38
서래마을입구,서비스,5.55
서래마을입구,청결도,10.88
서래마을입구,집중도,12.17
서래마을입구,가성비,9.56
교대법원,분위기,2.93
교대법원,공간,4.79
교대법원,서비스,6.05
교대법원,청결도,10.49
교대법원,집중도,11.11
교대법원,가성비,8.16
반포자이,분위기,6.45
반포자이,공간,8.99
반포자이,서비스,10.97
반포자이,청결도,18.02
반포자이,집중도,18.99
반포자이,가성비,8.14
서초태우빌딩,분위기,79.22
서초태우빌딩,공간,42.02
서초태우빌딩,서비스,45.8
서초태우빌딩,청결도,150.0
서초태우빌딩,집중도,160.35
서초태우빌딩,가성비,130.37
반포원베일리,분위기,24.69
반포원베일리,공간,18.33
반포원베일리,서비스,27.81
반포원베일리,청결도,57.7
반포원베일리,집중도,63.29
반포원베일리,가성비,57.3
강남역우송빌딩,분위기,6.23
강남역우송빌딩,공간,9.06
강남역우송빌딩,서비스,11.03
강남역우송빌딩,청결도,21.82
강남역우송빌딩,집중도,21.33
강남역우송빌딩,가성비,17.82
서이초교사거리,분위기,2.77
서이초교사거리,공간,3.66
서이초교사거리,서비스,5.71
서이초교사거리,청결도,8.84
서이초교사거리,집중도,9.0
서이초교사거리,가성비,6.5
서울웨이브아트센터,분위기,-0.24
서울웨이브아트센터,공간,0.84
서울웨이브아트센터,서비스,4.55
서울웨이브아트센터,청결도,8.09
서울웨이브아트센터,집중도,9.8
서울웨이브아트센터,가성비,1.32
길음역,분위기,2.04
길음역,공간,3.77
길음역,서비스,3.98
길음역,청결도,7.59
길음역,집중도,7.44
길음역,가성비,4.42
미아이마트,분위기,1.43
미아이마트,공간,2.94
미아이마트,서비스,4.29
미아이마트,청결도,7.13
미아이마트,집중도,7.44
미아이마트,가성비,2.57
종암DT,분위기,2.2
종암DT,공간,2.98
종암DT,서비스,4.19
종암DT,청결도,6.59
종암DT,집중도,7.38
종암DT,가성비,4.15
미아,분위기,2.67
미아,공간,2.93
미아,서비스,4.6
미아,청결도,7.38
미아,집중도,7.96
미아,가성비,5.28
성신여대정문,분위기,1.64
성신여대정문,공간,2.57
성신여대정문,서비스,3.84
성신여대정문,청결도,6.08
성신여대정문,집중도,6.62
성신여대정문,가성비,5.22
종암,분위기,1.79
종암,공간,2.97
종암,서비스,4.55
종암,청결도,6.69
종암,집중도,7.52
종암,가성비,6.33
삼선교,분위기,2.3
삼선교,공간,3.67
삼선교,서비스,4.68
삼선교,청결도,7.74
삼선교,집중도,8.59
삼선교,가성비,5.66
월곡역,분위기,2.0
월곡역,공간,3.28
월곡역,서비스,4.58
월곡역,청결도,8.0
월곡역,집중도,8.2
월곡역,가성비,1.84
고대,분위기,2.96
고대,공간,4.38
고대,서비스,5.26
고대,청결도,8.41
고대,집중도,9.07
고대,가성비,7.46
현대미아,분위기,1.6
현대미아,공간,5.21
현대미아,서비스,4.52
현대미아,청결도,7.19
현대미아,집중도,8.5
현대미아,가성비,0.45
성신여대,분위기,1.92
성신여대,공간,2.93
성신여대,서비스,4.11
성신여대,청결도,6.88
성신여대,집중도,7.41
성신여대,가성비,5.94
안암역,분위기,2.73
안암역,공간,4.35
안암역,서비스,4.94
안암역,청결도,8.28
안암역,집중도,8.85
안암역,가성비,5.83
한성대입구역,분위기,1.06
한성대입구역,공간,2.92
한성대입구역,서비스,4.11
한성대입구역,청결도,7.02
한성대입구역,집중도,7.49
한성대입구역,가성비,5.08
성신여대입구역,분위기,9.44
성신여대입구역,공간,14.0
성신여대입구역,서비스,17.21
성신여대입구역,청결도,44.43
성신여대입구역,집중도,41.56
성신여대입구역,가성비,34.88
송파나루역DT,분위기,1.39
송파나루역DT,공간,2.3
송파나루역DT,서비스,4.39
송파나루역DT,청결도,6.53
송파나루역DT,집중도,7.07
송파나루역DT,가성비,4.33
문정역,분위기,1.86
문정역,공간,3.75
문정역,서비스,4.5
문정역,청결도,7.95
문정역,집중도,8.17
문정역,가성비,4.36
송파위례,분위기,1.83
송파위례,공간,3.54
송파위례,서비스,5.2
송파위례,청결도,9.16
송파위례,집중도,9.47
송파위례,가성비,2.72
송파방이DT,분위기,0.58
송파방이DT,공간,3.04
송파방이DT,서비스,4.09
송파방이DT,청결도,6.86
송파방이DT,집중도,6.93
송파방이DT,가성비,4.58
올림픽평화의문,분위기,2.11
올림픽평화의문,공간,4.19
올림픽평화의문,서비스,4.86
올림픽평화의문,청결도,7.74
올림픽평화의문,집중도,8.7
올림픽평화의문,가성비,6.21
송파아이파크,분위기,3.66
송파아이파크,공간,5.41
송파아이파크,서비스,5.67
송파아이파크,청결도,9.76
송파아이파크,집중도,10.2
송파아이파크,가성비,5.77
송파사거리,분위기,2.06
송파사거리,공간,3.49
송파사거리,서비스,4.66
송파사거리,청결도,7.13
송파사거리,집중도,7.71
송파사거리,가성비,7.37
석촌서호,분위기,0.99
석촌서호,공간,2.64
석촌서호,서비스,4.17
석촌서호,청결도,7.72
석촌서호,집중도,7.99
석촌서호,가성비,2.62
문정로데오,분위기,1.91
문정로데오,공간,3.41
문정로데오,서비스,4.92
문정로데오,청결도,7.83
문정로데오,집중도,8.07
문정로데오,가성비,5.95
올림픽훼미리,분위기,3.26
올림픽훼미리,공간,6.17
올림픽훼미리,서비스,6.6
올림픽훼미리,청결도,12.91
올림픽훼미리,집중도,13.49
올림픽훼미리,가성비,8.31
올림픽공원남문,분위기,3.62
올림픽공원남문,공간,6.3
올림픽공원남문,서비스,7.36
올림픽공원남문,청결도,11.67
올림픽공원남문,집중도,13.54
올림픽공원남문,가성비,10.6
방이역,분위기,1.52
방이역,공간,2.94
방이역,서비스,4.5
방이역,청결도,6.67
방이역,집중도,7.17
방이역,가성비,6.54
석촌호수,분위기,0.69
석촌호수,공간,2.22
석촌호수,서비스,4.01
석촌호수,청결도,6.62
석촌호수,집중도,7.22
석촌호수,가성비,4.84
잠실푸르지오월드,분위기,2.32
잠실푸르지오월드,공간,4.54
잠실푸르지오월드,서비스,5.38
잠실푸르지오월드,청결도,9.79
잠실푸르지오월드,집중도,10.29
잠실푸르지오월드,가성비,4.53
잠실새내역,분위기,1.85
잠실새내역,공간,3.37
잠실새내역,서비스,4.31
잠실새내역,청결도,7.59
잠실새내역,집중도,8.3
잠실새내역,가성비,5.8
잠실역,분위기,1.64
잠실역,공간,3.95
잠실역,서비스,4.3
잠실역,청결도,7.95
잠실역,집중도,8.15
잠실역,가성비,5.26
갤러리아팰리스,분위기,2.78
갤러리아팰리스,공간,4.49
갤러리아팰리스,서비스,5.08
갤러리아팰리스,청결도,9.21
갤러리아팰리스,집중도,9.81
갤러리아팰리스,가성비,3.07
아시아선수촌,분위기,1.78
아시아선수촌,공간,3.86
아시아선수촌,서비스,4.48
아시아선수촌,청결도,7.62
아시아선수촌,집중도,8.39
아시아선수촌,가성비,5.5
올림픽아파트,분위기,4.42
올림픽아파트,공간,10.35
올림픽아파트,서비스,6.24
올림픽아파트,청결도,11.82
올림픽아파트,집중도,13.16
올림픽아파트,가성비,5.9
문정역2번출구,분위기,23.64
문정역2번출구,공간,32.42
문정역2번출구,서비스,26.68
문정역2번출구,청결도,52.97
문정역2번출구,집중도,53.88
문정역2번출구,가성비,31.89
문정법조타운 한양타워,분위기,4.98
문정법조타운 한양타워,공간,5.56
문정법조타운 한양타워,서비스,9.59
문정법조타운 한양타워,청결도,17.17
문정법조타운 한양타워,집중도,17.79
문정법조타운 한양타워,가성비,9.46
송파마천사거리DT,분위기,1.5
송파마천사거리DT,공간,1.81
송파마천사거리DT,서비스,4.34
송파마천사거리DT,청결도,6.28
송파마천사거리DT,집중도,6.82
송파마천사거리DT,가성비,3.42
목동파리공원,분위기,2.26
목동파리공원,공간,4.79
목동파리공원,서비스,5.2
목동파리공원,청결도,9.44
목동파리공원,집중도,9.69
목동파리공원,가성비,6.24
등촌역,분위기,2.61
등촌역,공간,3.92
등촌역,서비스,4.68
등촌역,청결도,7.76
등촌역,집중도,8.46
등촌역,가성비,6.68
목동행복한,분위기,1.37
목동행복한,공간,2.97
목동행복한,서비스,4.44
목동행복한,청결도,7.49
목동행복한,집중도,8.01
목동행복한,가성비,3.06
신정DT,분위기,1.37
신정DT,공간,2.16
신정DT,서비스,3.79
신정DT,청결도,6.52
신정DT,집중도,7.1
신정DT,가성비,2.25
목동역,분위기,1.61
목동역,공간,3.15
목동역,서비스,4.19
목동역,청결도,7.58
목동역,집중도,7.73
목동역,가성비,4.54
목동오목로,분위기,3.39
목동오목로,공간,5.6
목동오목로,서비스,6.57
목동오목로,청결도,12.26
목동오목로,집중도,12.35
목동오목로,가성비,8.26
목동8단지,분위기,1.87
목동8단지,공간,3.2
목동8단지,서비스,4.84
목동8단지,청결도,7.71
목동8단지,집중도,8.68
목동8단지,가성비,6.14
오목교역,분위기,1.55
오목교역,공간,3.25
오목교역,서비스,4.62
오목교역,청결도,7.81
오목교역,집중도,8.12
오목교역,가성비,2.99
신월IC DT,분위기,1.21
신월IC DT,공간,2.39
신월IC DT,서비스,3.88
신월IC DT,청결도,6.27
신월IC DT,집중도,6.8
신월IC DT,가성비,2.65
목동7단지,분위기,3.08
목동7단지,공간,5.58
목동7단지,서비스,5.83
목동7단지,청결도,10.85
목동7단지,집중도,10.95
목동7단지,가성비,6.6
목동트라팰리스,분위기,1.81
목동트라팰리스,공간,3.42
목동트라팰리스,서비스,4.41
목동트라팰리스,청결도,7.29
목동트라팰리스,집중도,7.62
목동트라팰리스,가성비,1.71
목동10단지,분위기,1.45
목동10단지,공간,2.58
목동10단지,서비스,4.66
목동10단지,청결도,7.28
목동10단지,집중도,7.49
목동10단지,가성비,2.95
신월동DT,분위기,2.36
신월동DT,공간,3.31
신월동DT,서비스,4.96
신월동DT,청결도,7.32
신월동DT,집중도,8.18
신월동DT,가성비,4.39
샛강역,분위기,1.96
샛강역,공간,3.18
샛강역,서비스,5.23
샛강역,청결도,7.88
샛강역,집중도,8.52
샛강역,가성비,3.33
영등포역,분위기,1.13
영등포역,공간,1.9
영등포역,서비스,3.94
영등포역,청결도,6.18
영등포역,집중도,6.47
영등포역,가성비,4.39
당산대로,분위기,2.8
당산대로,공간,4.58
당산대로,서비스,5.41
당산대로,청결도,8.72
당산대로,집중도,9.46
당산대로,가성비,8.91
여의도IFC몰(L1)R,분위기,1.44
여의도IFC몰(L1)R,공간,2.27
여의도IFC몰(L1)R,서비스,4.48
여의도IFC몰(L1)R,청결도,7.57
여의도IFC몰(L1)R,집중도,8.16
여의도IFC몰(L1)R,가성비,2.12
여의도KBS R,분위기,2.27
여의도KBS R,공간,2.71
여의도KBS R,서비스,4.76
여의도KBS R,청결도,8.36
여의도KBS R,집중도,8.8
여의도KBS R,가성비,6.45
여의도화재보험,분위기,2.58
여의도화재보험,공간,3.98
여의도화재보험,서비스,5.32
여의도화재보험,청결도,8.91
여의도화재보험,집중도,9.9
여의도화재보험,가성비,6.48
국회대로,분위기,3.3
국회대로,공간,5.14
국회대로,서비스,5.16
국회대로,청결도,9.87
국회대로,집중도,10.5
국회대로,가성비,7.47
영등포KT,분위기,2.15
영등포KT,공간,3.58
영등포KT,서비스,4.75
영등포KT,청결도,8.21
영등포KT,집중도,8.35
영등포KT,가성비,5.08
여의도공원R,분위기,1.94
여의도공원R,공간,2.79
여의도공원R,서비스,5.61
여의도공원R,청결도,8.96
여의도공원R,집중도,9.93
여의도공원R,가성비,5.25
국회의사당역,분위기,1.94
국회의사당역,공간,3.43
국회의사당역,서비스,4.78
국회의사당역,청결도,7.74
국회의사당역,집중도,8.17
국회의사당역,가성비,4.7
여의도역R,분위기,1.59
여의도역R,공간,1.48
여의도역R,서비스,4.33
여의도역R,청결도,6.91
여의도역R,집중도,7.31
여의도역R,가성비,4.7
선유동이레빌딩,분위기,2.29
선유동이레빌딩,공간,3.06
선유동이레빌딩,서비스,5.08
선유동이레빌딩,청결도,7.83
선유동이레빌딩,집중도,8.33
선유동이레빌딩,가성비,2.75
동여의도,분위기,2.38
동여의도,공간,5.9
동여의도,서비스,5.43
동여의도,청결도,10.63
동여의도,집중도,10.59
동여의도,가성비,3.78
여의도ABL타워,분위기,2.91
여의도ABL타워,공간,4.64
여의도ABL타워,서비스,6.27
여의도ABL타워,청결도,9.71
여의도ABL타워,집중도,10.53
여의도ABL타워,가성비,5.08
영등포신길,분위기,0.76
영등포신길,공간,1.88
영등포신길,서비스,3.61
영등포신길,청결도,5.8
영등포신길,집중도,6.26
영등포신길,가성비,0.78
문래역,분위기,0.82
문래역,공간,2.09
문래역,서비스,3.82
문래역,청결도,6.2
문래역,집중도,6.91
문래역,가성비,3.67
당산,분위기,1.98
당산,공간,3.35
당산,서비스,4.78
당산,청결도,7.8
당산,집중도,8.19
당산,가성비,6.5
여의도한양증권,분위기,5.26
여의도한양증권,공간,7.57
여의도한양증권,서비스,6.78
여의도한양증권,청결도,13.07
여의도한양증권,집중도,13.76
여의도한양증권,가성비,8.02
여의도일신,분위기,3.53
여의도일신,공간,5.84
여의도일신,서비스,6.31
여의도일신,청결도,10.35
여의도일신,집중도,11.92
여의도일신,가성비,6.77
롯데캐슬여의도,분위기,6.55
롯데캐슬여의도,공간,12.71
롯데캐슬여의도,서비스,8.04
롯데캐슬여의도,청결도,16.21
롯데캐슬여의도,집중도,18.86
롯데캐슬여의도,가성비,6.09
문래동,분위기,2.33
문래동,공간,5.03
문래동,서비스,4.54
문래동,청결도,8.45
문래동,집중도,8.64
문래동,가성비,6.51
여의도호성,분위기,2.51
여의도호성,공간,4.26
여의도호성,서비스,5.55
여의도호성,청결도,9.64
여의도호성,집중도,10.11
여의도호성,가성비,7.64
타임스퀘어B2,분위기,2.54
타임스퀘어B2,공간,4.57
타임스퀘어B2,서비스,4.4
타임스퀘어B2,청결도,9.29
타임스퀘어B2,집중도,11.55
타임스퀘어B2,가성비,2.34
여의도의사당,분위기,2.32
여의도의사당,공간,4.21
여의도의사당,서비스,5.89
여의도의사당,청결도,9.44
여의도의사당,집중도,11.49
여의도의사당,가성비,8.57
여의도IFC(1F),분위기,1.99
여의도IFC(1F),공간,3.68
여의도IFC(1F),서비스,4.89
여의도IFC(1F),청결도,8.76
여의도IFC(1F),집중도,9.14
여의도IFC(1F),가성비,5.22
여의도교직원공제회,분위기,218.47
여의도교직원공제회,공간,890.37
여의도교직원공제회,서비스,120.78
여의도교직원공제회,청결도,271.09
여의도교직원공제회,집중도,368.82
여의도교직원공제회,가성비,383.6
선유도역 1번출구,분위기,1.97
선유도역 1번출구,공간,2.85
선유도역 1번출구,서비스,4.18
선유도역 1번출구,청결도,7.34
선유도역 1번출구,집중도,7.71
선유도역 1번출구,가성비,6.09
영등포시장역,분위기,2.94
영등포시장역,공간,3.08
영등포시장역,서비스,5.35
영등포시장역,청결도,7.46
영등포시장역,집중도,8.13
영등포시장역,가성비,7.53
영등포구청역,분위기,1.03
영등포구청역,공간,1.75
영등포구청역,서비스,3.86
영등포구청역,청결도,6.18
영등포구청역,집중도,6.52
영등포구청역,가성비,5.02
서울양평역,분위기,1.69
서울양평역,공간,2.45
서울양평역,서비스,4.57
서울양평역,청결도,7.21
서울양평역,집중도,7.35
서울양평역,가성비,4.63
영등포시장교차로,분위기,1.93
영등포시장교차로,공간,3.43
영등포시장교차로,서비스,4.71
