Store,Theme,final_theme_score
홍대입구역사거리R,프라이버시,3.58
홍대입구역사거리R,집중도,6.77
홍대입구역사거리R,개인 시간,7.0
홍대입구역사거리R,편의성,7.05
마포경찰서후문,분위기,0.8
마포경찰서후문,환경,6.01
마포경찰서후문,프라이버시,5.21
마포경찰서후문,집중도,10.2
마포경찰서후문,개인 시간,17.46
마포경찰서후문,편의성,8.53
공덕,분위기,0.09
공덕,환경,4.68
공덕,프라이버시,5.22
공덕,집중도,8.59
공덕,개인 시간,8.12
공덕,편의성,7.89
합정폴리스R,분위기,0.15
합정폴리스R,환경,3.83
합정폴리스R,프라이버시,5.26
합정폴리스R,집중도,9.14
합정폴리스R,개인 시간,17.0
합정폴리스R,편의성,6.64
홍대공항철도역,분위기,-0.15
홍대공항철도역,환경,3.88
홍대공항철도역,프라이버시,4.22
홍대공항철도역,집중도,7.12
홍대공항철도역,개인 시간,7.0
홍대공항철도역,편의성,7.13
마포염리,분위기,-0.03
마포염리,환경,3.18
마포염리,프라이버시,4.05
마포염리,집중도,7.65
마포염리,개인 시간,6.3
마포염리,편의성,5.25
서강광흥창역,분위기,1.32
서강광흥창역,환경,6.87
서강광흥창역,프라이버시,6.34
서강광흥창역,집중도,9.28
서강광흥창역,개인 시간,9.5
서강광흥창역,편의성,9.1
합정,분위기,0.18
합정,환경,4.67
합정,프라이버시,5.3
합정,집중도,8.3
합정,개인 시간,12.34
합정,편의성,8.24
서교동사거리,분위기,0.2
서교동사거리,환경,4.01
서교동사거리,프라이버시,4.18
서교동사거리,집중도,8.21
서교동사거리,개인 시간,9.86
서교동사거리,편의성,8.55
상암사보이시티,분위기,0.21
상암사보이시티,환경,4.82
상암사보이시티,프라이버시,4.79
상암사보이시티,집중도,7.54
상암사보이시티,개인 시간,13.1
상암사보이시티,편의성,8.06
신촌오거리,분위기,0.04
신촌오거리,환경,4.68
신촌오거리,프라이버시,4.44
신촌오거리,집중도,8.36
신촌오거리,개인 시간,10.19
신촌오거리,편의성,8.86
상암디지털큐브,분위기,0.52
상암디지털큐브,환경,4.35
상암디지털큐브,프라이버시,5.15
상암디지털큐브,집중도,7.52
상암디지털큐브,개인 시간,7.19
상암디지털큐브,편의성,6.06
상수역,분위기,0.4
상수역,환경,5.04
상수역,프라이버시,4.93
상수역,집중도,8.0
상수역,개인 시간,6.38
상수역,편의성,6.98
공덕오거리,분위기,0.9
공덕오거리,환경,5.25
공덕오거리,프라이버시,6.47
공덕오거리,집중도,9.05
공덕오거리,개인 시간,16.62
공덕오거리,편의성,13.05
서강대,분위기,1.75
서강대,환경,8.67
서강대,프라이버시,7.47
서강대,집중도,12.68
서강대,개인 시간,18.82
서강대,편의성,11.64
상암MBC,분위기,0.5
상암MBC,환경,5.35
상암MBC,프라이버시,5.26
상암MBC,집중도,9.1
상암MBC,개인 시간,11.1
상암MBC,편의성,8.1
홍대역,분위기,-0.23
홍대역,환경,4.09
홍대역,프라이버시,4.78
홍대역,집중도,7.8
홍대역,개인 시간,6.74
홍대역,편의성,7.05
동교,분위기,0.36
동교,환경,4.82
동교,프라이버시,4.89
동교,집중도,7.74
동교,개인 시간,8.94
동교,편의성,8.58
애오개역,분위기,1.92
애오개역,환경,7.35
애오개역,프라이버시,7.7
애오개역,집중도,10.72
애오개역,개인 시간,14.91
애오개역,편의성,12.46
상암DMC,분위기,1.46
상암DMC,환경,5.53
상암DMC,프라이버시,6.74
상암DMC,집중도,9.14
상암DMC,개인 시간,11.94
상암DMC,편의성,8.32
마포일진빌딩,분위기,-0.03
마포일진빌딩,환경,4.42
마포일진빌딩,프라이버시,4.38
마포일진빌딩,집중도,7.93
마포일진빌딩,개인 시간,8.43
마포일진빌딩,편의성,6.9
마포아크로,분위기,1.96
마포아크로,환경,6.13
마포아크로,프라이버시,8.24
마포아크로,집중도,10.4
마포아크로,개인 시간,23.41
마포아크로,편의성,9.92
홍대삼거리,분위기,0.47
홍대삼거리,환경,6.18
홍대삼거리,프라이버시,5.4
홍대삼거리,집중도,9.49
홍대삼거리,개인 시간,8.24
홍대삼거리,편의성,8.36
망원역,분위기,-0.24
망원역,환경,3.54
망원역,프라이버시,3.31
망원역,집중도,6.22
망원역,개인 시간,4.11
망원역,편의성,5.23
마포이마트,분위기,2.39
마포이마트,환경,7.33
마포이마트,프라이버시,9.52
마포이마트,집중도,12.1
마포이마트,개인 시간,16.61
마포이마트,편의성,6.51
합정메세나몰,분위기,0.43
합정메세나몰,환경,5.37
합정메세나몰,프라이버시,6.07
합정메세나몰,집중도,9.37
합정메세나몰,개인 시간,13.94
합정메세나몰,편의성,7.63
아현역대로,분위기,4.42
아현역대로,환경,7.92
아현역대로,프라이버시,12.82
아현역대로,집중도,13.7
아현역대로,개인 시간,21.19
아현역대로,편의성,19.3
디지털미디어시티역,분위기,0.42
디지털미디어시티역,환경,3.61
디지털미디어시티역,프라이버시,4.73
디지털미디어시티역,집중도,8.58
디지털미디어시티역,개인 시간,10.16
디지털미디어시티역,편의성,7.71
홍대역8번출구,분위기,0.11
홍대역8번출구,환경,4.22
홍대역8번출구,프라이버시,4.69
홍대역8번출구,집중도,7.72
홍대역8번출구,개인 시간,9.39
홍대역8번출구,편의성,8.52
합정푸르지오,분위기,4.79
합정푸르지오,환경,10.91
합정푸르지오,프라이버시,12.83
합정푸르지오,집중도,16.09
합정푸르지오,개인 시간,24.32
합정푸르지오,편의성,13.46
홍대동교,분위기,1.27
홍대동교,환경,5.16
홍대동교,프라이버시,6.22
홍대동교,집중도,11.92
홍대동교,개인 시간,14.34
홍대동교,편의성,13.58
망원한강공원,분위기,0.38
망원한강공원,환경,2.06
망원한강공원,프라이버시,0.9
망원한강공원,집중도,7.0
망원한강공원,개인 시간,5.17
망원한강공원,편의성,4.91
마포구청역,분위기,22.38
마포구청역,환경,21.38
마포구청역,프라이버시,100.57
마포구청역,집중도,49.26
마포구청역,개인 시간,557.11
마포구청역,편의성,169.72
가재울뉴타운,분위기,0.59
가재울뉴타운,환경,5.0
가재울뉴타운,프라이버시,4.94
가재울뉴타운,집중도,8.76
가재울뉴타운,개인 시간,13.84
가재울뉴타운,편의성,9.4
남가좌사거리,분위기,0.05
남가좌사거리,환경,4.26
남가좌사거리,프라이버시,4.5
남가좌사거리,집중도,7.1
남가좌사거리,개인 시간,10.54
남가좌사거리,편의성,7.0
신촌역,분위기,0.82
신촌역,환경,5.74
신촌역,프라이버시,5.4
신촌역,집중도,9.21
신촌역,개인 시간,8.53
신촌역,편의성,8.28
아현역,분위기,1.47
아현역,환경,6.29
아현역,프라이버시,7.76
아현역,집중도,10.73
아현역,개인 시간,26.14
아현역,편의성,7.71
홍제역,분위기,-0.56
홍제역,환경,3.86
홍제역,프라이버시,4.11
홍제역,집중도,6.28
홍제역,개인 시간,4.03
홍제역,편의성,5.12
연세백양로,분위기,0.99
연세백양로,환경,6.65
연세백양로,프라이버시,6.44
연세백양로,집중도,10.19
연세백양로,개인 시간,7.66
연세백양로,편의성,6.61
연희DT,분위기,0.93
연희DT,환경,4.78
연희DT,프라이버시,5.42
연희DT,집중도,8.65
연희DT,개인 시간,7.09
연희DT,편의성,5.61
경기대,분위기,2.76
경기대,환경,8.11
경기대,프라이버시,10.43
경기대,집중도,12.61
경기대,개인 시간,26.2
경기대,편의성,16.02
신촌,분위기,0.2
신촌,환경,4.65
신촌,프라이버시,4.67
신촌,집중도,8.47
신촌,개인 시간,7.5
신촌,편의성,7.99
이대ECC,분위기,0.77
이대ECC,환경,5.41
이대ECC,프라이버시,6.52
이대ECC,집중도,9.3
이대ECC,개인 시간,11.94
이대ECC,편의성,8.13
연대,분위기,0.99
연대,환경,6.55
연대,프라이버시,6.2
연대,집중도,10.02
연대,개인 시간,8.71
연대,편의성,8.23
충정로역,분위기,1.24
충정로역,환경,5.39
충정로역,프라이버시,6.65
충정로역,집중도,10.04
충정로역,개인 시간,8.45
충정로역,편의성,8.35
신촌명물거리,분위기,0.66
신촌명물거리,환경,5.69
신촌명물거리,프라이버시,5.64
신촌명물거리,집중도,9.26
신촌명물거리,개인 시간,8.69
신촌명물거리,편의성,8.89
현대신촌,분위기,1.94
현대신촌,환경,6.51
현대신촌,프라이버시,9.39
현대신촌,집중도,10.92
현대신촌,개인 시간,10.41
현대신촌,편의성,6.07
연희동,분위기,0.6
연희동,환경,5.56
연희동,프라이버시,5.77
연희동,집중도,8.78
연희동,개인 시간,7.19
연희동,편의성,6.52
방배로,분위기,0.81
방배로,환경,6.5
방배로,프라이버시,6.01
방배로,집중도,10.0
방배로,개인 시간,11.91
방배로,편의성,9.34
강남교보타워R,분위기,0.48
강남교보타워R,환경,3.54
강남교보타워R,프라이버시,4.79
강남교보타워R,집중도,7.88
강남교보타워R,개인 시간,9.3
강남교보타워R,편의성,7.95
센트럴F1,분위기,0.11
센트럴F1,환경,4.03
센트럴F1,프라이버시,4.9
센트럴F1,집중도,7.42
센트럴F1,개인 시간,7.62
센트럴F1,편의성,6.09
서초역이화빌딩,분위기,2.24
서초역이화빌딩,환경,6.87
서초역이화빌딩,프라이버시,8.28
서초역이화빌딩,집중도,10.11
서초역이화빌딩,개인 시간,12.5
서초역이화빌딩,편의성,10.54
서초구청,분위기,0.38
서초구청,환경,5.1
서초구청,프라이버시,5.1
서초구청,집중도,8.44
서초구청,개인 시간,7.86
서초구청,편의성,7.69
서초우성사거리,분위기,-0.04
서초우성사거리,환경,4.14
서초우성사거리,프라이버시,4.16
서초우성사거리,집중도,7.39
서초우성사거리,개인 시간,8.45
서초우성사거리,편의성,7.53
이수역사거리,분위기,-0.09
이수역사거리,환경,4.35
이수역사거리,프라이버시,4.56
이수역사거리,집중도,7.87
이수역사거리,개인 시간,10.35
이수역사거리,편의성,8.78
강남대로신사,분위기,1.05
강남대로신사,환경,6.25
강남대로신사,프라이버시,6.96
강남대로신사,집중도,9.94
강남대로신사,개인 시간,10.16
강남대로신사,편의성,9.8
서울고속터미널,분위기,-0.35
서울고속터미널,환경,3.97
서울고속터미널,프라이버시,4.41
서울고속터미널,집중도,7.03
서울고속터미널,개인 시간,6.7
서울고속터미널,편의성,6.08
방배,분위기,1.04
방배,환경,6.26
방배,프라이버시,6.01
방배,집중도,9.91
방배,개인 시간,15.54
방배,편의성,9.82
방배카페거리,분위기,0.93
방배카페거리,환경,5.65
방배카페거리,프라이버시,5.89
방배카페거리,집중도,9.02
방배카페거리,개인 시간,8.1
방배카페거리,편의성,8.04
서초법원,분위기,0.99
서초법원,환경,5.98
서초법원,프라이버시,6.84
서초법원,집중도,10.0
서초법원,개인 시간,11.57
서초법원,편의성,10.98
청계산입구역,분위기,0.63
청계산입구역,환경,6.61
청계산입구역,프라이버시,6.51
청계산입구역,집중도,10.12
청계산입구역,개인 시간,14.62
청계산입구역,편의성,8.41
사당로데오,분위기,-0.07
사당로데오,환경,4.35
사당로데오,프라이버시,5.28
사당로데오,집중도,8.44
사당로데오,개인 시간,6.72
사당로데오,편의성,7.26
파미에파크R,분위기,-0.46
파미에파크R,환경,1.3
파미에파크R,프라이버시,2.08
파미에파크R,집중도,6.95
파미에파크R,개인 시간,8.3
파미에파크R,편의성,6.67
양재역,분위기,0.03
양재역,환경,4.01
양재역,프라이버시,4.54
양재역,집중도,7.23
양재역,개인 시간,8.79
양재역,편의성,7.79
논현역,분위기,1.71
논현역,환경,6.67
논현역,프라이버시,6.21
논현역,집중도,10.15
논현역,개인 시간,14.4
논현역,편의성,13.58
이수역,분위기,-0.14
이수역,환경,3.91
이수역,프라이버시,5.12
이수역,집중도,7.82
이수역,개인 시간,6.96
이수역,편의성,7.41
내방역,분위기,0.91
내방역,환경,6.23
내방역,프라이버시,6.5
내방역,집중도,10.29
내방역,개인 시간,14.1
내방역,편의성,12.06
서초파라곤,분위기,2.12
서초파라곤,환경,7.9
서초파라곤,프라이버시,7.79
서초파라곤,집중도,10.33
서초파라곤,개인 시간,27.3
서초파라곤,편의성,15.56
서울아트센터,분위기,0.54
서울아트센터,환경,5.18
서울아트센터,프라이버시,5.06
서울아트센터,집중도,9.6
서울아트센터,개인 시간,7.91
서울아트센터,편의성,8.06
서초중앙로,분위기,1.09
서초중앙로,환경,6.72
서초중앙로,프라이버시,6.61
서초중앙로,집중도,11.11
서초중앙로,개인 시간,16.31
서초중앙로,편의성,13.9
센트럴시티,분위기,-0.64
센트럴시티,환경,3.63
센트럴시티,프라이버시,3.9
센트럴시티,집중도,6.79
센트럴시티,개인 시간,7.14
센트럴시티,편의성,6.05
강남삼성타운,분위기,0.48
강남삼성타운,환경,5.41
강남삼성타운,프라이버시,5.72
강남삼성타운,집중도,9.63
강남삼성타운,개인 시간,8.63
강남삼성타운,편의성,8.0
방배역,분위기,1.12
방배역,환경,6.12
방배역,프라이버시,7.3
방배역,집중도,10.11
방배역,개인 시간,11.79
방배역,편의성,10.9
반포역,분위기,3.98
반포역,환경,9.33
반포역,프라이버시,12.88
반포역,집중도,16.84
반포역,개인 시간,94.52
반포역,편의성,9.96
남부터미널,분위기,1.49
남부터미널,환경,5.72
남부터미널,프라이버시,7.01
남부터미널,집중도,9.13
남부터미널,개인 시간,11.3
남부터미널,편의성,9.16
뉴코아강남,분위기,0.5
뉴코아강남,환경,6.07
뉴코아강남,프라이버시,7.14
뉴코아강남,집중도,10.97
뉴코아강남,개인 시간,12.09
뉴코아강남,편의성,5.93
강남서초초교,분위기,-0.05
강남서초초교,환경,4.62
강남서초초교,프라이버시,4.27
강남서초초교,집중도,8.58
강남서초초교,개인 시간,12.68
강남서초초교,편의성,9.95
교대,분위기,3.63
교대,환경,8.07
교대,프라이버시,12.38
교대,집중도,13.75
교대,개인 시간,20.0
교대,편의성,16.0
하이브랜드,분위기,2.11
하이브랜드,환경,6.44
하이브랜드,프라이버시,9.61
하이브랜드,집중도,11.01
하이브랜드,개인 시간,16.61
하이브랜드,편의성,7.71
신논현역,분위기,0.8
신논현역,환경,5.74
신논현역,프라이버시,5.99
신논현역,집중도,8.94
신논현역,개인 시간,19.96
신논현역,편의성,15.33
영동2교,분위기,0.65
영동2교,환경,5.59
영동2교,프라이버시,5.73
영동2교,집중도,9.41
영동2교,개인 시간,8.43
영동2교,편의성,8.01
남부터미널역5번출구,분위기,0.46
남부터미널역5번출구,환경,5.04
남부터미널역5번출구,프라이버시,5.23
남부터미널역5번출구,집중도,8.18
남부터미널역5번출구,개인 시간,9.05
남부터미널역5번출구,편의성,8.89
서래마을입구,분위기,2.45
서래마을입구,환경,6.59
서래마을입구,프라이버시,9.43
서래마을입구,집중도,12.17
서래마을입구,개인 시간,12.91
서래마을입구,편의성,12.25
교대법원,분위기,1.54
교대법원,환경,7.58
교대법원,프라이버시,6.12
교대법원,집중도,11.11
교대법원,개인 시간,14.72
교대법원,편의성,13.47
반포자이,분위기,4.81
반포자이,환경,13.46
반포자이,프라이버시,11.15
반포자이,집중도,18.99
반포자이,개인 시간,44.7
반포자이,편의성,16.13
서초태우빌딩,분위기,77.81
서초태우빌딩,환경,32.94
서초태우빌딩,프라이버시,100.57
서초태우빌딩,집중도,160.35
서초태우빌딩,개인 시간,557.11
서초태우빌딩,편의성,507.15
반포원베일리,분위기,23.11
반포원베일리,환경,22.51
반포원베일리,프라이버시,48.98
반포원베일리,집중도,63.29
반포원베일리,개인 시간,187.04
반포원베일리,편의성,104.13
강남역우송빌딩,분위기,5.86
강남역우송빌딩,환경,10.98
강남역우송빌딩,프라이버시,16.15
강남역우송빌딩,집중도,21.33
강남역우송빌딩,개인 시간,31.22
강남역우송빌딩,편의성,30.01
서이초교사거리,분위기,1.09
서이초교사거리,환경,5.69
서이초교사거리,프라이버시,5.61
서이초교사거리,집중도,9.0
서이초교사거리,개인 시간,10.84
서이초교사거리,편의성,9.36
서울웨이브아트센터,분위기,0.42
서울웨이브아트센터,환경,2.42
서울웨이브아트센터,프라이버시,0.41
서울웨이브아트센터,집중도,9.8
서울웨이브아트센터,개인 시간,5.83
서울웨이브아트센터,편의성,5.26
길음역,분위기,-0.19
길음역,환경,4.19
길음역,프라이버시,5.54
길음역,집중도,7.44
길음역,개인 시간,12.09
길음역,편의성,8.39
미아이마트,분위기,-0.18
미아이마트,환경,4.23
미아이마트,프라이버시,4.81
미아이마트,집중도,7.44
미아이마트,개인 시간,7.61
미아이마트,편의성,5.89
종암DT,분위기,0.48
종암DT,환경,4.21
종암DT,프라이버시,4.6
종암DT,집중도,7.38
종암DT,개인 시간,5.15
종암DT,편의성,5.81
미아,분위기,0.9
미아,환경,4.39
미아,프라이버시,5.29
미아,집중도,7.96
미아,개인 시간,6.51
미아,편의성,6.69
성신여대정문,분위기,-0.27
성신여대정문,환경,3.77
성신여대정문,프라이버시,3.95
성신여대정문,집중도,6.62
성신여대정문,개인 시간,4.51
성신여대정문,편의성,5.49
종암,분위기,0.17
종암,환경,4.35
종암,프라이버시,5.22
종암,집중도,7.52
종암,개인 시간,5.07
종암,편의성,6.08
삼선교,분위기,0.78
삼선교,환경,5.09
삼선교,프라이버시,5.26
삼선교,집중도,8.59
삼선교,개인 시간,6.59
삼선교,편의성,6.83
월곡역,분위기,0.46
월곡역,환경,4.68
월곡역,프라이버시,5.37
월곡역,집중도,8.2
월곡역,개인 시간,11.77
월곡역,편의성,6.05
고대,분위기,1.31
고대,환경,5.54
고대,프라이버시,7.59
고대,집중도,9.07
고대,개인 시간,7.8
고대,편의성,8.52
현대미아,분위기,0.44
현대미아,환경,5.49
현대미아,프라이버시,6.56
현대미아,집중도,8.5
현대미아,개인 시간,5.61
현대미아,편의성,4.8
성신여대,분위기,-0.06
성신여대,환경,4.14
성신여대,프라이버시,4.72
성신여대,집중도,7.41
성신여대,개인 시간,5.65
성신여대,편의성,6.58
안암역,분위기,0.97
안암역,환경,5.83
안암역,프라이버시,5.87
안암역,집중도,8.85
안암역,개인 시간,7.22
안암역,편의성,7.35
한성대입구역,분위기,-0.64
한성대입구역,환경,4.19
한성대입구역,프라이버시,4.26
한성대입구역,집중도,7.49
한성대입구역,개인 시간,6.35
한성대입구역,편의성,6.84
성신여대입구역,분위기,8.79
성신여대입구역,환경,13.22
성신여대입구역,프라이버시,19.11
성신여대입구역,집중도,41.56
성신여대입구역,개인 시간,279.55
성신여대입구역,편의성,126.66
송파나루역DT,분위기,0.02
송파나루역DT,환경,3.77
송파나루역DT,프라이버시,4.25
송파나루역DT,집중도,7.07
송파나루역DT,개인 시간,5.24
송파나루역DT,편의성,5.89
문정역,분위기,0.34
문정역,환경,4.96
문정역,프라이버시,5.37
문정역,집중도,8.17
문정역,개인 시간,10.86
문정역,편의성,7.98
송파위례,분위기,0.39
송파위례,환경,5.09
송파위례,프라이버시,5.57
송파위례,집중도,9.47
송파위례,개인 시간,15.54
송파위례,편의성,7.22
송파방이DT,분위기,-0.25
송파방이DT,환경,4.11
송파방이DT,프라이버시,1.5
송파방이DT,집중도,6.93
송파방이DT,개인 시간,8.57
송파방이DT,편의성,7.26
올림픽평화의문,분위기,0.69
올림픽평화의문,환경,5.34
올림픽평화의문,프라이버시,5.88
올림픽평화의문,집중도,8.7
올림픽평화의문,개인 시간,6.48
올림픽평화의문,편의성,6.94
송파아이파크,분위기,2.13
송파아이파크,환경,6.68
송파아이파크,프라이버시,7.9
송파아이파크,집중도,10.2
송파아이파크,개인 시간,14.34
송파아이파크,편의성,9.66
송파사거리,분위기,0.43
송파사거리,환경,4.87
송파사거리,프라이버시,4.83
송파사거리,집중도,7.71
송파사거리,개인 시간,6.17
송파사거리,편의성,7.06
석촌서호,분위기,-0.18
석촌서호,환경,3.86
석촌서호,프라이버시,4.39
석촌서호,집중도,7.99
석촌서호,개인 시간,9.52
석촌서호,편의성,6.15
문정로데오,분위기,0.29
문정로데오,환경,4.94
문정로데오,프라이버시,5.35
문정로데오,집중도,8.07
문정로데오,개인 시간,9.82
문정로데오,편의성,8.68
올림픽훼미리,분위기,1.83
올림픽훼미리,환경,7.73
올림픽훼미리,프라이버시,8.0
올림픽훼미리,집중도,13.49
올림픽훼미리,개인 시간,21.83
올림픽훼미리,편의성,17.23
올림픽공원남문,분위기,1.91
올림픽공원남문,환경,8.16
올림픽공원남문,프라이버시,8.5
올림픽공원남문,집중도,13.54
올림픽공원남문,개인 시간,13.56
올림픽공원남문,편의성,11.89
방이역,분위기,-0.06
방이역,환경,4.43
방이역,프라이버시,4.64
방이역,집중도,7.17
방이역,개인 시간,5.73
방이역,편의성,6.52
석촌호수,분위기,0.13
석촌호수,환경,3.46
석촌호수,프라이버시,3.07
석촌호수,집중도,7.22
석촌호수,개인 시간,5.22
석촌호수,편의성,5.85
잠실푸르지오월드,분위기,0.8
잠실푸르지오월드,환경,5.6
잠실푸르지오월드,프라이버시,6.33
잠실푸르지오월드,집중도,10.29
잠실푸르지오월드,개인 시간,12.88
잠실푸르지오월드,편의성,8.45
잠실새내역,분위기,0.4
잠실새내역,환경,4.42
잠실새내역,프라이버시,4.91
잠실새내역,집중도,8.3
잠실새내역,개인 시간,6.79
잠실새내역,편의성,7.3
잠실역,분위기,0.26
잠실역,환경,4.88
잠실역,프라이버시,5.65
잠실역,집중도,8.15
잠실역,개인 시간,11.03
잠실역,편의성,9.27
갤러리아팰리스,분위기,1.28
갤러리아팰리스,환경,5.36
갤러리아팰리스,프라이버시,6.99
갤러리아팰리스,집중도,9.81
갤러리아팰리스,개인 시간,12.09
갤러리아팰리스,편의성,7.26
아시아선수촌,분위기,0.36
아시아선수촌,환경,4.85
아시아선수촌,프라이버시,5.17
아시아선수촌,집중도,8.39
아시아선수촌,개인 시간,6.91
아시아선수촌,편의성,6.99
올림픽아파트,분위기,2.84
올림픽아파트,환경,8.79
올림픽아파트,프라이버시,13.91
올림픽아파트,집중도,13.16
올림픽아파트,개인 시간,22.56
올림픽아파트,편의성,10.82
문정역2번출구,분위기,26.49
문정역2번출구,환경,23.96
문정역2번출구,프라이버시,101.26
문정역2번출구,집중도,53.88
문정역2번출구,개인 시간,141.28
문정역2번출구,편의성,129.66
문정법조타운 한양타워,분위기,3.7
문정법조타운 한양타워,환경,8.69
문정법조타운 한양타워,프라이버시,10.08
문정법조타운 한양타워,집중도,17.79
문정법조타운 한양타워,개인 시간,25.13
문정법조타운 한양타워,편의성,14.24
송파마천사거리DT,분위기,0.14
송파마천사거리DT,환경,3.24
송파마천사거리DT,프라이버시,4.11
송파마천사거리DT,집중도,6.82
송파마천사거리DT,개인 시간,4.76
송파마천사거리DT,편의성,5.37
목동파리공원,분위기,0.73
목동파리공원,환경,5.94
목동파리공원,프라이버시,7.07
목동파리공원,집중도,9.69
목동파리공원,개인 시간,14.94
목동파리공원,편의성,11.11
등촌역,분위기,0.99
등촌역,환경,5.02
등촌역,프라이버시,6.82
등촌역,집중도,8.46
등촌역,개인 시간,7.19
등촌역,편의성,7.64
목동행복한,분위기,0.02
목동행복한,환경,4.26
목동행복한,프라이버시,5.4
목동행복한,집중도,8.01
목동행복한,개인 시간,8.17
목동행복한,편의성,6.33
신정DT,분위기,-0.21
신정DT,환경,3.4
신정DT,프라이버시,4.15
신정DT,집중도,7.1
신정DT,개인 시간,5.28
신정DT,편의성,5.19
목동역,분위기,-0.05
목동역,환경,4.28
목동역,프라이버시,4.77
목동역,집중도,7.73
목동역,개인 시간,9.93
목동역,편의성,7.7
목동오목로,분위기,1.88
목동오목로,환경,7.5
목동오목로,프라이버시,8.1
목동오목로,집중도,12.35
목동오목로,개인 시간,17.86
목동오목로,편의성,12.97
목동8단지,분위기,0.45
목동8단지,환경,4.82
목동8단지,프라이버시,5.49
목동8단지,집중도,8.68
목동8단지,개인 시간,6.88
목동8단지,편의성,7.23
오목교역,분위기,-0.06
오목교역,환경,4.75
오목교역,프라이버시,5.01
오목교역,집중도,8.12
오목교역,개인 시간,8.94
오목교역,편의성,6.42
신월IC DT,분위기,-0.15
신월IC DT,환경,3.64
신월IC DT,프라이버시,3.73
신월IC DT,집중도,6.8
신월IC DT,개인 시간,4.73
신월IC DT,편의성,5.18
목동7단지,분위기,1.65
목동7단지,환경,7.49
목동7단지,프라이버시,8.12
목동7단지,집중도,10.95
목동7단지,개인 시간,28.43
목동7단지,편의성,13.74
목동트라팰리스,분위기,0.15
목동트라팰리스,환경,4.7
목동트라팰리스,프라이버시,5.29
목동트라팰리스,집중도,7.62
목동트라팰리스,개인 시간,7.78
목동트라팰리스,편의성,5.59
목동10단지,분위기,-0.17
목동10단지,환경,4.06
목동10단지,프라이버시,4.4
목동10단지,집중도,7.49
목동10단지,개인 시간,8.85
목동10단지,편의성,6.42
신월동DT,분위기,0.86
신월동DT,환경,4.98
신월동DT,프라이버시,5.47
신월동DT,집중도,8.18
신월동DT,개인 시간,6.3
신월동DT,편의성,6.34
샛강역,분위기,0.47
샛강역,환경,4.97
샛강역,프라이버시,5.44
샛강역,집중도,8.52
샛강역,개인 시간,8.38
샛강역,편의성,6.53
영등포역,분위기,-0.44
영등포역,환경,3.15
영등포역,프라이버시,3.82
영등포역,집중도,6.47
영등포역,개인 시간,5.23
영등포역,편의성,5.8
당산대로,분위기,1.2
당산대로,환경,6.26
당산대로,프라이버시,6.71
당산대로,집중도,9.46
당산대로,개인 시간,9.12
당산대로,편의성,9.15
여의도IFC몰(L1)R,분위기,0.21
여의도IFC몰(L1)R,환경,3.8
여의도IFC몰(L1)R,프라이버시,4.58
여의도IFC몰(L1)R,집중도,8.16
여의도IFC몰(L1)R,개인 시간,8.31
여의도IFC몰(L1)R,편의성,5.85
여의도KBS R,분위기,0.88
여의도KBS R,환경,4.35
여의도KBS R,프라이버시,5.6
여의도KBS R,집중도,8.8
여의도KBS R,개인 시간,11.57
여의도KBS R,편의성,9.44
여의도화재보험,분위기,1.1
여의도화재보험,환경,5.86
여의도화재보험,프라이버시,6.22
여의도화재보험,집중도,9.9
여의도화재보험,개인 시간,9.21
여의도화재보험,편의성,8.43
국회대로,분위기,1.66
국회대로,환경,6.88
국회대로,프라이버시,7.07
국회대로,집중도,10.5
국회대로,개인 시간,14.62
국회대로,편의성,12.45
영등포KT,분위기,0.38
영등포KT,환경,5.12
영등포KT,프라이버시,5.94
영등포KT,집중도,8.35
영등포KT,개인 시간,10.54
영등포KT,편의성,8.44
여의도공원R,분위기,0.72
여의도공원R,환경,4.99
여의도공원R,프라이버시,5.17
여의도공원R,집중도,9.93
여의도공원R,개인 시간,11.41
여의도공원R,편의성,8.56
국회의사당역,분위기,0.44
국회의사당역,환경,5.2
국회의사당역,프라이버시,5.12
국회의사당역,집중도,8.17
국회의사당역,개인 시간,8.69
국회의사당역,편의성,7.4
여의도역R,분위기,0.15
여의도역R,환경,2.91
여의도역R,프라이버시,4.39
여의도역R,집중도,7.31
여의도역R,개인 시간,6.66
여의도역R,편의성,6.66
선유동이레빌딩,분위기,0.6
선유동이레빌딩,환경,5.32
선유동이레빌딩,프라이버시,5.05
선유동이레빌딩,집중도,8.33
선유동이레빌딩,개인 시간,7.74
선유동이레빌딩,편의성,6.3
동여의도,분위기,0.84
동여의도,환경,6.05
동여의도,프라이버시,9.02
동여의도,집중도,10.59
동여의도,개인 시간,18.82
동여의도,편의성,8.73
여의도ABL타워,분위기,1.49
여의도ABL타워,환경,7.04
여의도ABL타워,프라이버시,6.77
여의도ABL타워,집중도,10.53
여의도ABL타워,개인 시간,12.28
여의도ABL타워,편의성,8.42
영등포신길,분위기,-0.75
영등포신길,환경,3.02
영등포신길,프라이버시,3.11
영등포신길,집중도,6.26
영등포신길,개인 시간,4.1
영등포신길,편의성,4.5
문래역,분위기,-0.47
문래역,환경,3.33
문래역,프라이버시,3.19
문래역,집중도,6.91
문래역,개인 시간,4.43
문래역,편의성,5.16
당산,분위기,0.38
당산,환경,4.97
당산,프라이버시,5.26
당산,집중도,8.19
당산,개인 시간,8.77
당산,편의성,8.49
여의도한양증권,분위기,3.86
