Store,Theme,final_theme_score
마포경찰서후문,공간,5.82
마포경찰서후문,프라이버시,3.59
마포경찰서후문,서비스,6.67
마포경찰서후문,단체모임,5.07
마포경찰서후문,가성비,4.87
공덕,분위기,3.54
공덕,공간,5.57
공덕,프라이버시,4.48
공덕,서비스,4.69
공덕,단체모임,4.24
공덕,가성비,6.13
합정폴리스R,분위기,3.99
합정폴리스R,공간,5.97
합정폴리스R,프라이버시,3.57
합정폴리스R,서비스,5.28
합정폴리스R,단체모임,4.26
합정폴리스R,가성비,2.86
홍대공항철도역,분위기,2.46
홍대공항철도역,공간,5.15
홍대공항철도역,프라이버시,2.04
홍대공항철도역,서비스,4.2
홍대공항철도역,단체모임,3.7
홍대공항철도역,가성비,5.73
마포염리,분위기,3.66
마포염리,공간,4.65
마포염리,프라이버시,2.35
마포염리,서비스,4.5
마포염리,단체모임,3.59
마포염리,가성비,2.12
서강광흥창역,분위기,3.42
서강광흥창역,공간,7.56
서강광흥창역,프라이버시,4.58
서강광흥창역,서비스,5.8
서강광흥창역,단체모임,6.14
서강광흥창역,가성비,11.3
합정,분위기,2.51
합정,공간,6.04
합정,프라이버시,3.85
합정,서비스,4.93
합정,단체모임,4.39
합정,가성비,5.17
서교동사거리,분위기,2.14
서교동사거리,공간,5.04
서교동사거리,프라이버시,2.03
서교동사거리,서비스,4.99
서교동사거리,단체모임,4.43
서교동사거리,가성비,6.0
상암사보이시티,분위기,2.26
상암사보이시티,공간,5.2
상암사보이시티,프라이버시,3.79
상암사보이시티,서비스,4.81
상암사보이시티,단체모임,4.19
상암사보이시티,가성비,4.83
신촌오거리,분위기,2.35
신촌오거리,공간,5.06
신촌오거리,프라이버시,2.8
신촌오거리,서비스,5.04
신촌오거리,단체모임,4.0
신촌오거리,가성비,6.74
상암디지털큐브,분위기,3.39
상암디지털큐브,공간,6.14
상암디지털큐브,프라이버시,3.29
상암디지털큐브,서비스,4.79
상암디지털큐브,단체모임,5.03
상암디지털큐브,가성비,3.65
상수역,분위기,2.83
상수역,공간,6.15
상수역,프라이버시,2.58
상수역,서비스,5.29
상수역,단체모임,4.87
상수역,가성비,7.85
공덕오거리,분위기,3.89
공덕오거리,공간,7.02
공덕오거리,프라이버시,6.55
공덕오거리,서비스,5.24
공덕오거리,단체모임,5.43
공덕오거리,가성비,7.77
서강대,분위기,3.59
서강대,공간,7.51
서강대,프라이버시,6.9
서강대,서비스,8.25
서강대,단체모임,6.17
서강대,가성비,8.71
상암MBC,분위기,3.78
상암MBC,공간,6.17
상암MBC,프라이버시,3.24
상암MBC,서비스,5.89
상암MBC,단체모임,4.88
상암MBC,가성비,5.82
홍대역,분위기,2.89
홍대역,공간,5.96
홍대역,프라이버시,2.44
홍대역,서비스,4.23
홍대역,단체모임,3.92
홍대역,가성비,5.95
동교,분위기,1.95
동교,공간,5.23
동교,프라이버시,3.8
동교,서비스,5.12
동교,단체모임,4.37
동교,가성비,7.04
애오개역,분위기,3.64
애오개역,공간,8.06
애오개역,프라이버시,8.68
애오개역,서비스,6.2
애오개역,단체모임,6.87
애오개역,가성비,9.81
상암DMC,분위기,4.42
상암DMC,공간,8.05
상암DMC,프라이버시,5.1
상암DMC,서비스,5.58
상암DMC,단체모임,6.63
상암DMC,가성비,5.68
마포일진빌딩,분위기,2.3
마포일진빌딩,공간,5.05
마포일진빌딩,프라이버시,2.62
마포일진빌딩,서비스,4.72
마포일진빌딩,단체모임,4.02
마포일진빌딩,가성비,4.66
마포아크로,분위기,5.68
마포아크로,공간,9.07
마포아크로,프라이버시,8.96
마포아크로,서비스,5.55
마포아크로,단체모임,7.43
마포아크로,가성비,5.6
홍대삼거리,분위기,2.76
홍대삼거리,공간,6.26
홍대삼거리,프라이버시,3.67
홍대삼거리,서비스,5.99
홍대삼거리,단체모임,4.82
홍대삼거리,가성비,7.59
망원역,분위기,1.64
망원역,공간,4.08
망원역,프라이버시,1.11
망원역,서비스,3.9
망원역,단체모임,3.42
망원역,가성비,5.44
마포이마트,분위기,4.8
마포이마트,공간,10.18
마포이마트,프라이버시,12.53
마포이마트,서비스,6.26
마포이마트,단체모임,8.39
마포이마트,가성비,2.58
합정메세나몰,분위기,3.28
합정메세나몰,공간,6.46
합정메세나몰,프라이버시,6.03
합정메세나몰,서비스,5.21
합정메세나몰,단체모임,4.73
합정메세나몰,가성비,4.3
아현역대로,분위기,5.82
아현역대로,공간,14.7
아현역대로,프라이버시,8.15
아현역대로,서비스,9.12
아현역대로,단체모임,10.61
아현역대로,가성비,22.71
디지털미디어시티역,분위기,2.72
디지털미디어시티역,공간,4.88
디지털미디어시티역,프라이버시,3.82
디지털미디어시티역,서비스,5.53
디지털미디어시티역,단체모임,4.42
디지털미디어시티역,가성비,5.67
홍대역8번출구,분위기,3.26
홍대역8번출구,공간,5.67
홍대역8번출구,프라이버시,2.53
홍대역8번출구,서비스,4.43
홍대역8번출구,단체모임,4.27
홍대역8번출구,가성비,6.38
합정푸르지오,분위기,7.18
합정푸르지오,공간,14.94
합정푸르지오,프라이버시,12.05
합정푸르지오,서비스,10.18
합정푸르지오,단체모임,12.17
합정푸르지오,가성비,9.74
홍대동교,분위기,4.13
홍대동교,공간,7.07
홍대동교,프라이버시,3.65
홍대동교,서비스,6.4
홍대동교,단체모임,5.27
홍대동교,가성비,12.71
망원한강공원,분위기,3.76
망원한강공원,공간,3.98
망원한강공원,프라이버시,-1.17
망원한강공원,서비스,4.43
망원한강공원,단체모임,3.3
망원한강공원,가성비,1.54
마포구청역,분위기,20.35
마포구청역,공간,94.98
마포구청역,프라이버시,55.72
마포구청역,서비스,26.69
마포구청역,단체모임,43.17
마포구청역,가성비,50.61
가재울뉴타운,분위기,3.92
가재울뉴타운,공간,6.16
가재울뉴타운,프라이버시,2.64
가재울뉴타운,서비스,5.05
가재울뉴타운,단체모임,5.27
가재울뉴타운,가성비,6.37
남가좌사거리,분위기,2.02
남가좌사거리,공간,4.75
남가좌사거리,프라이버시,4.09
남가좌사거리,서비스,4.83
남가좌사거리,단체모임,4.18
남가좌사거리,가성비,4.14
신촌역,분위기,2.36
신촌역,공간,6.18
신촌역,프라이버시,3.68
신촌역,서비스,5.67
신촌역,단체모임,5.21
신촌역,가성비,7.22
아현역,분위기,4.51
아현역,공간,8.9
아현역,프라이버시,5.76
아현역,서비스,5.84
아현역,단체모임,6.12
아현역,가성비,3.6
홍제역,분위기,2.37
홍제역,공간,4.72
홍제역,프라이버시,2.3
홍제역,서비스,3.8
홍제역,단체모임,3.33
홍제역,가성비,5.51
연세백양로,분위기,3.03
연세백양로,공간,6.67
연세백양로,프라이버시,6.12
연세백양로,서비스,6.45
연세백양로,단체모임,5.35
연세백양로,가성비,4.42
연희DT,분위기,2.49
연희DT,공간,6.02
연희DT,프라이버시,4.08
연희DT,서비스,5.29
연희DT,단체모임,5.27
연희DT,가성비,2.62
경기대,분위기,6.15
경기대,공간,11.39
경기대,프라이버시,12.53
경기대,서비스,6.72
경기대,단체모임,8.38
경기대,가성비,9.39
신촌,분위기,1.26
신촌,공간,5.63
신촌,프라이버시,2.44
신촌,서비스,4.86
신촌,단체모임,4.35
신촌,가성비,7.19
이대ECC,분위기,2.53
이대ECC,공간,6.82
이대ECC,프라이버시,6.61
이대ECC,서비스,6.01
이대ECC,단체모임,5.12
이대ECC,가성비,5.43
연대,분위기,2.4
연대,공간,6.56
연대,프라이버시,5.47
연대,서비스,6.22
연대,단체모임,5.43
연대,가성비,7.48
충정로역,분위기,4.06
충정로역,공간,7.48
충정로역,프라이버시,6.6
충정로역,서비스,6.0
충정로역,단체모임,6.13
충정로역,가성비,8.96
신촌명물거리,분위기,2.65
신촌명물거리,공간,5.93
신촌명물거리,프라이버시,5.33
신촌명물거리,서비스,5.93
신촌명물거리,단체모임,4.89
신촌명물거리,가성비,8.79
현대신촌,분위기,6.09
현대신촌,공간,9.65
현대신촌,프라이버시,14.3
현대신촌,서비스,5.65
현대신촌,단체모임,6.99
현대신촌,가성비,2.6
연희동,분위기,2.31
연희동,공간,5.67
연희동,프라이버시,6.47
연희동,서비스,5.68
연희동,단체모임,4.67
연희동,가성비,4.85
방배로,분위기,3.61
방배로,공간,5.95
방배로,프라이버시,5.9
방배로,서비스,7.05
방배로,단체모임,4.96
방배로,가성비,7.01
강남교보타워R,분위기,3.47
강남교보타워R,공간,6.08
강남교보타워R,프라이버시,2.34
강남교보타워R,서비스,4.75
강남교보타워R,단체모임,4.9
강남교보타워R,가성비,6.09
센트럴F1,분위기,3.78
센트럴F1,공간,6.7
센트럴F1,프라이버시,1.96
센트럴F1,서비스,3.98
센트럴F1,단체모임,4.39
센트럴F1,가성비,3.91
서초역이화빌딩,분위기,3.99
서초역이화빌딩,공간,8.74
서초역이화빌딩,프라이버시,7.55
서초역이화빌딩,서비스,6.26
서초역이화빌딩,단체모임,7.19
서초역이화빌딩,가성비,8.47
서초구청,분위기,3.23
서초구청,공간,5.6
서초구청,프라이버시,3.73
서초구청,서비스,5.06
서초구청,단체모임,4.4
서초구청,가성비,7.62
서초우성사거리,분위기,2.53
서초우성사거리,공간,4.86
서초우성사거리,프라이버시,2.28
서초우성사거리,서비스,4.65
서초우성사거리,단체모임,3.91
서초우성사거리,가성비,5.68
이수역사거리,분위기,2.69
이수역사거리,공간,5.48
이수역사거리,프라이버시,2.47
이수역사거리,서비스,4.68
이수역사거리,단체모임,3.89
이수역사거리,가성비,6.08
강남대로신사,분위기,3.2
강남대로신사,공간,7.77
강남대로신사,프라이버시,5.42
강남대로신사,서비스,6.05
강남대로신사,단체모임,5.6
강남대로신사,가성비,8.51
서울고속터미널,분위기,3.44
서울고속터미널,공간,4.91
서울고속터미널,프라이버시,3.08
서울고속터미널,서비스,3.98
서울고속터미널,단체모임,3.65
서울고속터미널,가성비,4.31
방배,분위기,3.98
방배,공간,6.31
방배,프라이버시,6.68
방배,서비스,6.41
방배,단체모임,5.65
방배,가성비,7.02
방배카페거리,분위기,2.75
방배카페거리,공간,6.01
방배카페거리,프라이버시,6.75
방배카페거리,서비스,5.8
방배카페거리,단체모임,5.32
방배카페거리,가성비,8.42
서초법원,분위기,3.71
서초법원,공간,7.96
서초법원,프라이버시,5.02
서초법원,서비스,5.7
서초법원,단체모임,5.62
서초법원,가성비,9.39
청계산입구역,분위기,3.55
청계산입구역,공간,6.84
청계산입구역,프라이버시,6.46
청계산입구역,서비스,6.22
청계산입구역,단체모임,4.96
청계산입구역,가성비,5.14
사당로데오,분위기,2.99
사당로데오,공간,5.7
사당로데오,프라이버시,3.96
사당로데오,서비스,4.51
사당로데오,단체모임,3.81
사당로데오,가성비,5.36
파미에파크R,분위기,3.3
파미에파크R,공간,4.35
파미에파크R,프라이버시,-0.43
파미에파크R,서비스,3.96
파미에파크R,단체모임,3.16
파미에파크R,가성비,4.43
양재역,분위기,2.51
양재역,공간,5.45
양재역,프라이버시,2.48
양재역,서비스,4.29
양재역,단체모임,4.06
양재역,가성비,5.72
논현역,분위기,3.13
논현역,공간,6.61
논현역,프라이버시,5.02
논현역,서비스,6.59
논현역,단체모임,6.33
논현역,가성비,10.17
이수역,분위기,2.45
이수역,공간,5.36
이수역,프라이버시,5.0
이수역,서비스,4.63
이수역,단체모임,3.91
이수역,가성비,7.58
내방역,분위기,3.2
내방역,공간,7.0
내방역,프라이버시,6.01
내방역,서비스,5.71
내방역,단체모임,5.33
내방역,가성비,8.67
서초파라곤,분위기,3.18
서초파라곤,공간,7.82
서초파라곤,프라이버시,8.49
서초파라곤,서비스,6.94
서초파라곤,단체모임,6.84
서초파라곤,가성비,11.25
서울아트센터,분위기,3.8
서울아트센터,공간,5.8
서울아트센터,프라이버시,3.52
서울아트센터,서비스,5.75
서울아트센터,단체모임,4.76
서울아트센터,가성비,7.83
서초중앙로,분위기,3.99
서초중앙로,공간,6.66
서초중앙로,프라이버시,6.27
서초중앙로,서비스,6.45
서초중앙로,단체모임,5.38
서초중앙로,가성비,10.17
센트럴시티,분위기,3.07
센트럴시티,공간,4.61
센트럴시티,프라이버시,2.0
센트럴시티,서비스,3.82
센트럴시티,단체모임,3.19
센트럴시티,가성비,3.88
강남삼성타운,분위기,3.12
강남삼성타운,공간,6.35
강남삼성타운,프라이버시,4.64
강남삼성타운,서비스,5.38
강남삼성타운,단체모임,4.8
강남삼성타운,가성비,6.55
방배역,분위기,3.33
방배역,공간,8.41
방배역,프라이버시,5.99
방배역,서비스,6.25
방배역,단체모임,5.82
방배역,가성비,8.26
반포역,분위기,7.73
반포역,공간,13.03
반포역,프라이버시,16.38
반포역,서비스,10.06
반포역,단체모임,9.56
반포역,가성비,4.7
남부터미널,분위기,4.59
남부터미널,공간,7.75
남부터미널,프라이버시,7.02
남부터미널,서비스,4.99
남부터미널,단체모임,6.21
남부터미널,가성비,6.54
뉴코아강남,분위기,4.72
뉴코아강남,공간,8.3
뉴코아강남,프라이버시,5.97
뉴코아강남,서비스,5.69
뉴코아강남,단체모임,4.91
뉴코아강남,가성비,2.25
강남서초초교,분위기,2.25
강남서초초교,공간,4.83
강남서초초교,프라이버시,2.59
강남서초초교,서비스,4.84
강남서초초교,단체모임,3.82
강남서초초교,가성비,6.37
교대,분위기,5.84
교대,공간,13.56
교대,프라이버시,13.37
교대,서비스,6.52
교대,단체모임,10.03
교대,가성비,9.89
하이브랜드,분위기,4.89
하이브랜드,공간,10.41
하이브랜드,프라이버시,11.5
하이브랜드,서비스,5.57
하이브랜드,단체모임,7.7
하이브랜드,가성비,4.13
신논현역,분위기,2.65
신논현역,공간,6.85
신논현역,프라이버시,4.29
신논현역,서비스,5.69
신논현역,단체모임,5.24
신논현역,가성비,8.99
영동2교,분위기,3.29
영동2교,공간,6.88
영동2교,프라이버시,3.82
영동2교,서비스,5.14
영동2교,단체모임,5.2
영동2교,가성비,7.4
남부터미널역5번출구,분위기,3.1
남부터미널역5번출구,공간,5.9
남부터미널역5번출구,프라이버시,3.96
남부터미널역5번출구,서비스,4.97
남부터미널역5번출구,단체모임,4.72
남부터미널역5번출구,가성비,7.53
서래마을입구,분위기,5.34
서래마을입구,공간,10.41
서래마을입구,프라이버시,10.16
서래마을입구,서비스,6.13
서래마을입구,단체모임,7.91
서래마을입구,가성비,11.98
교대법원,분위기,4.3
교대법원,공간,5.9
교대법원,프라이버시,6.18
교대법원,서비스,6.68
교대법원,단체모임,5.69
교대법원,가성비,9.72
반포자이,분위기,8.67
반포자이,공간,11.39
반포자이,프라이버시,17.9
반포자이,서비스,12.53
반포자이,단체모임,12.17
반포자이,가성비,10.39
서초태우빌딩,분위기,104.84
서초태우빌딩,공간,94.84
서초태우빌딩,프라이버시,46.93
서초태우빌딩,서비스,53.89
서초태우빌딩,단체모임,104.86
서초태우빌딩,가성비,161.02
반포원베일리,분위기,28.63
반포원베일리,공간,40.55
반포원베일리,프라이버시,32.4
반포원베일리,서비스,32.5
반포원베일리,단체모임,36.1
반포원베일리,가성비,70.44
강남역우송빌딩,분위기,7.2
강남역우송빌딩,공간,16.38
강남역우송빌딩,프라이버시,10.57
강남역우송빌딩,서비스,12.66
강남역우송빌딩,단체모임,10.7
강남역우송빌딩,가성비,22.12
서이초교사거리,분위기,2.4
서이초교사거리,공간,6.07
서이초교사거리,프라이버시,4.86
서이초교사거리,서비스,6.27
서이초교사거리,단체모임,5.62
서이초교사거리,가성비,7.62
서울웨이브아트센터,분위기,4.31
서울웨이브아트센터,공간,5.32
서울웨이브아트센터,프라이버시,-1.38
서울웨이브아트센터,서비스,4.98
서울웨이브아트센터,단체모임,4.12
서울웨이브아트센터,가성비,1.97
길음역,분위기,1.03
길음역,공간,6.14
길음역,프라이버시,4.91
길음역,서비스,4.29
길음역,단체모임,3.99
길음역,가성비,5.37
미아이마트,분위기,2.92
미아이마트,공간,5.14
미아이마트,프라이버시,4.34
미아이마트,서비스,4.62
미아이마트,단체모임,3.95
미아이마트,가성비,3.18
종암DT,분위기,1.83
종암DT,공간,5.11
종암DT,프라이버시,3.06
종암DT,서비스,4.49
종암DT,단체모임,4.36
종암DT,가성비,5.03
미아,분위기,1.92
미아,공간,5.74
미아,프라이버시,4.64
미아,서비스,4.97
미아,단체모임,5.41
미아,가성비,6.44
성신여대정문,분위기,1.38
성신여대정문,공간,4.41
성신여대정문,프라이버시,2.39
성신여대정문,서비스,4.08
성신여대정문,단체모임,3.54
성신여대정문,가성비,5.98
종암,분위기,2.75
종암,공간,5.33
종암,프라이버시,4.74
종암,서비스,4.92
종암,단체모임,4.14
종암,가성비,7.38
삼선교,분위기,2.46
삼선교,공간,5.58
삼선교,프라이버시,4.91
삼선교,서비스,5.09
삼선교,단체모임,4.99
삼선교,가성비,6.86
월곡역,분위기,3.0
월곡역,공간,6.17
월곡역,프라이버시,3.55
월곡역,서비스,4.94
월곡역,단체모임,4.81
월곡역,가성비,2.53
고대,분위기,2.46
고대,공간,8.63
고대,프라이버시,5.74
고대,서비스,5.76
고대,단체모임,6.02
고대,가성비,8.96
현대미아,분위기,5.48
현대미아,공간,7.47
현대미아,프라이버시,5.19
현대미아,서비스,4.88
현대미아,단체모임,4.97
현대미아,가성비,1.04
성신여대,분위기,1.32
성신여대,공간,5.28
성신여대,프라이버시,3.14
성신여대,서비스,4.41
성신여대,단체모임,3.85
성신여대,가성비,6.81
안암역,분위기,1.89
안암역,공간,6.48
안암역,프라이버시,4.82
안암역,서비스,5.38
안암역,단체모임,5.48
안암역,가성비,7.35
한성대입구역,분위기,2.34
한성대입구역,공간,4.92
한성대입구역,프라이버시,2.45
한성대입구역,서비스,4.4
한성대입구역,단체모임,3.37
한성대입구역,가성비,5.64
성신여대입구역,분위기,15.14
성신여대입구역,공간,34.62
성신여대입구역,프라이버시,6.99
성신여대입구역,서비스,20.11
성신여대입구역,단체모임,18.34
성신여대입구역,가성비,46.55
송파나루역DT,분위기,2.51
송파나루역DT,공간,5.16
송파나루역DT,프라이버시,2.05
송파나루역DT,서비스,4.71
송파나루역DT,단체모임,3.88
송파나루역DT,가성비,5.43
문정역,분위기,3.13
문정역,공간,5.96
문정역,프라이버시,4.05
문정역,서비스,4.85
문정역,단체모임,4.51
문정역,가성비,5.18
송파위례,분위기,3.8
송파위례,공간,5.89
송파위례,프라이버시,4.58
송파위례,서비스,5.69
송파위례,단체모임,4.43
송파위례,가성비,3.59
송파방이DT,분위기,3.08
송파방이DT,공간,4.71
송파방이DT,프라이버시,-1.5
송파방이DT,서비스,4.4
송파방이DT,단체모임,5.15
송파방이DT,가성비,5.49
올림픽평화의문,분위기,3.04
올림픽평화의문,공간,6.74
올림픽평화의문,프라이버시,4.34
올림픽평화의문,서비스,5.29
올림픽평화의문,단체모임,4.92
올림픽평화의문,가성비,7.33
송파아이파크,분위기,4.06
송파아이파크,공간,7.64
송파아이파크,프라이버시,12.07
송파아이파크,서비스,6.24
송파아이파크,단체모임,7.04
송파아이파크,가성비,7.01
송파사거리,분위기,2.2
송파사거리,공간,5.52
송파사거리,프라이버시,3.14
송파사거리,서비스,5.04
송파사거리,단체모임,4.53
송파사거리,가성비,8.63
석촌서호,분위기,3.07
석촌서호,공간,4.98
석촌서호,프라이버시,2.81
석촌서호,서비스,4.5
석촌서호,단체모임,3.57
석촌서호,가성비,3.22
문정로데오,분위기,2.74
문정로데오,공간,5.88
문정로데오,프라이버시,4.18
문정로데오,서비스,5.35
문정로데오,단체모임,4.45
문정로데오,가성비,6.89
올림픽훼미리,분위기,5.18
올림픽훼미리,공간,8.65
올림픽훼미리,프라이버시,7.95
올림픽훼미리,서비스,7.37
올림픽훼미리,단체모임,6.79
올림픽훼미리,가성비,9.76
올림픽공원남문,분위기,5.97
올림픽공원남문,공간,9.02
올림픽공원남문,프라이버시,6.09
올림픽공원남문,서비스,8.25
올림픽공원남문,단체모임,6.83
올림픽공원남문,가성비,12.58
방이역,분위기,2.75
방이역,공간,5.56
방이역,프라이버시,2.57
방이역,서비스,4.83
방이역,단체모임,4.14
방이역,가성비,7.52
석촌호수,분위기,2.42
석촌호수,공간,4.02
석촌호수,프라이버시,0.65
석촌호수,서비스,4.3
석촌호수,단체모임,3.16
석촌호수,가성비,5.5
잠실푸르지오월드,분위기,3.78
잠실푸르지오월드,공간,6.97
잠실푸르지오월드,프라이버시,5.66
잠실푸르지오월드,서비스,5.93
잠실푸르지오월드,단체모임,5.36
잠실푸르지오월드,가성비,5.56
잠실새내역,분위기,2.85
잠실새내역,공간,5.8
잠실새내역,프라이버시,2.99
잠실새내역,서비스,4.65
잠실새내역,단체모임,4.62
잠실새내역,가성비,6.5
잠실역,분위기,3.16
잠실역,공간,6.53
잠실역,프라이버시,3.88
잠실역,서비스,4.61
잠실역,단체모임,4.33
잠실역,가성비,5.98
갤러리아팰리스,분위기,3.92
갤러리아팰리스,공간,7.56
갤러리아팰리스,프라이버시,7.03
갤러리아팰리스,서비스,5.56
갤러리아팰리스,단체모임,5.94
갤러리아팰리스,가성비,4.1
아시아선수촌,분위기,3.22
아시아선수촌,공간,5.86
아시아선수촌,프라이버시,3.88
아시아선수촌,서비스,4.86
아시아선수촌,단체모임,4.56
아시아선수촌,가성비,6.49
올림픽아파트,분위기,7.15
올림픽아파트,공간,13.71
올림픽아파트,프라이버시,20.31
올림픽아파트,서비스,6.92
올림픽아파트,단체모임,8.18
올림픽아파트,가성비,7.41
문정역2번출구,분위기,26.3
문정역2번출구,공간,82.49
문정역2번출구,프라이버시,36.64
문정역2번출구,서비스,31.19
문정역2번출구,단체모임,36.23
문정역2번출구,가성비,42.51
문정법조타운 한양타워,분위기,6.49
문정법조타운 한양타워,공간,9.75
문정법조타운 한양타워,프라이버시,6.8
문정법조타운 한양타워,서비스,10.91
문정법조타운 한양타워,단체모임,7.77
문정법조타운 한양타워,가성비,12.12
송파마천사거리DT,분위기,2.96
송파마천사거리DT,공간,4.97
송파마천사거리DT,프라이버시,1.99
송파마천사거리DT,서비스,4.64
송파마천사거리DT,단체모임,4.16
송파마천사거리DT,가성비,4.16
목동파리공원,분위기,3.55
목동파리공원,공간,7.6
목동파리공원,프라이버시,6.85
목동파리공원,서비스,5.69
목동파리공원,단체모임,5.07
목동파리공원,가성비,7.42
등촌역,분위기,2.77
등촌역,공간,6.85
등촌역,프라이버시,7.07
등촌역,서비스,5.07
등촌역,단체모임,5.33
등촌역,가성비,7.75
목동행복한,분위기,3.76
목동행복한,공간,6.51
목동행복한,프라이버시,3.38
목동행복한,서비스,4.78
목동행복한,단체모임,4.33
목동행복한,가성비,3.7
신정DT,분위기,2.36
신정DT,공간,4.62
신정DT,프라이버시,2.56
신정DT,서비스,4.05
신정DT,단체모임,3.67
신정DT,가성비,2.95
목동역,분위기,2.53
목동역,공간,5.46
목동역,프라이버시,3.14
목동역,서비스,4.5
목동역,단체모임,4.01
목동역,가성비,5.3
목동오목로,분위기,4.11
목동오목로,공간,8.04
목동오목로,프라이버시,12.41
목동오목로,서비스,7.32
목동오목로,단체모임,6.79
목동오목로,가성비,10.25
목동8단지,분위기,3.73
목동8단지,공간,6.69
목동8단지,프라이버시,3.35
목동8단지,서비스,5.24
목동8단지,단체모임,4.87
목동8단지,가성비,7.25
오목교역,분위기,2.68
오목교역,공간,5.68
오목교역,프라이버시,3.52
오목교역,서비스,4.98
오목교역,단체모임,4.07
오목교역,가성비,3.67
신월IC DT,분위기,2.46
신월IC DT,공간,4.53
신월IC DT,프라이버시,1.61
신월IC DT,서비스,4.13
신월IC DT,단체모임,3.63
신월IC DT,가성비,3.33
목동7단지,분위기,4.64
목동7단지,공간,8.8
목동7단지,프라이버시,9.12
목동7단지,서비스,6.4
목동7단지,단체모임,6.5
목동7단지,가성비,8.15
목동트라팰리스,분위기,2.57
목동트라팰리스,공간,5.67
목동트라팰리스,프라이버시,4.94
목동트라팰리스,서비스,4.75
목동트라팰리스,단체모임,4.27
목동트라팰리스,가성비,2.37
목동10단지,분위기,2.71
목동10단지,공간,4.7
목동10단지,프라이버시,3.62
목동10단지,서비스,5.03
목동10단지,단체모임,3.88
목동10단지,가성비,3.63
신월동DT,분위기,3.29
신월동DT,공간,6.67
신월동DT,프라이버시,3.17
신월동DT,서비스,5.37
신월동DT,단체모임,5.48
신월동DT,가성비,5.47
샛강역,분위기,3.41
샛강역,공간,6.09
샛강역,프라이버시,4.15
샛강역,서비스,5.71
샛강역,단체모임,4.78
샛강역,가성비,4.19
영등포역,분위기,2.33
영등포역,공간,4.27
영등포역,프라이버시,2.3
영등포역,서비스,4.19
영등포역,단체모임,3.39
영등포역,가성비,5.17
당산대로,분위기,3.31
당산대로,공간,6.67
당산대로,프라이버시,8.66
당산대로,서비스,5.92
당산대로,단체모임,5.66
당산대로,가성비,10.38
여의도IFC몰(L1)R,분위기,4.2
여의도IFC몰(L1)R,공간,5.66
여의도IFC몰(L1)R,프라이버시,2.29
여의도IFC몰(L1)R,서비스,4.83
여의도IFC몰(L1)R,단체모임,4.51
여의도IFC몰(L1)R,가성비,2.9
여의도KBS R,분위기,4.0
여의도KBS R,공간,6.18
여의도KBS R,프라이버시,4.52
여의도KBS R,서비스,5.15
여의도KBS R,단체모임,5.3
여의도KBS R,가성비,7.63
여의도화재보험,분위기,4.02
여의도화재보험,공간,6.39
여의도화재보험,프라이버시,5.59
여의도화재보험,서비스,5.81
여의도화재보험,단체모임,5.42
여의도화재보험,가성비,7.6
국회대로,분위기,4.66
국회대로,공간,7.51
국회대로,프라이버시,6.75
국회대로,서비스,5.63
국회대로,단체모임,6.7
국회대로,가성비,8.88
영등포KT,분위기,2.37
영등포KT,공간,5.58
영등포KT,프라이버시,5.48
영등포KT,서비스,5.15
영등포KT,단체모임,4.26
영등포KT,가성비,6.05
여의도공원R,분위기,5.05
여의도공원R,공간,5.57
여의도공원R,프라이버시,3.82
여의도공원R,서비스,6.13
여의도공원R,단체모임,4.82
여의도공원R,가성비,6.79
국회의사당역,분위기,3.2
국회의사당역,공간,5.82
국회의사당역,프라이버시,4.04
국회의사당역,서비스,5.17
국회의사당역,단체모임,4.86
국회의사당역,가성비,5.49
여의도역R,분위기,2.71
여의도역R,공간,5.1
여의도역R,프라이버시,2.51
여의도역R,서비스,4.63
여의도역R,단체모임,4.09
여의도역R,가성비,5.38
선유동이레빌딩,분위기,2.56
선유동이레빌딩,공간,5.27
선유동이레빌딩,프라이버시,4.7
선유동이레빌딩,서비스,5.5
선유동이레빌딩,단체모임,4.84
선유동이레빌딩,가성비,3.72
동여의도,분위기,3.6
동여의도,공간,9.09
동여의도,프라이버시,8.49
동여의도,서비스,5.99
동여의도,단체모임,5.15
동여의도,가성비,4.85
여의도ABL타워,분위기,4.53
여의도ABL타워,공간,7.9
여의도ABL타워,프라이버시,5.22
여의도ABL타워,서비스,6.92
여의도ABL타워,단체모임,6.53
여의도ABL타워,가성비,6.29
영등포신길,분위기,2.07
영등포신길,공간,3.85
영등포신길,프라이버시,1.0
영등포신길,서비스,3.82
영등포신길,단체모임,3.0
영등포신길,가성비,1.3
문래역,분위기,2.38
문래역,공간,4.15
문래역,프라이버시,0.97
문래역,서비스,4.06
문래역,단체모임,3.22
문래역,가성비,4.17
당산,분위기,2.87
당산,공간,5.81
당산,프라이버시,4.29
당산,서비스,5.18
당산,단체모임,4.64
당산,가성비,7.59
여의도한양증권,분위기,6.33
여의도한양증권,공간,13.35
여의도한양증권,프라이버시,13.98
여의도한양증권,서비스,7.56
여의도한양증권,단체모임,10.56
여의도한양증권,가성비,9.63
여의도일신,분위기,5.88
여의도일신,공간,10.38
여의도일신,프라이버시,5.74
여의도일신,서비스,6.99
여의도일신,단체모임,7.88
여의도일신,가성비,7.78
롯데캐슬여의도,분위기,8.64
롯데캐슬여의도,공간,18.75
롯데캐슬여의도,프라이버시,10.23
롯데캐슬여의도,서비스,9.06
롯데캐슬여의도,단체모임,15.09
롯데캐슬여의도,가성비,7.41
